epoch,train_loss,val_loss,val_mae,val_rmse,epoch_time_s
42,0.002927235174266731,0.0004670115214629242,138.7803497314453,198.73779296875,57.84035325050354
43,0.0028094939380774605,0.00044518258744994033,139.07431030273438,197.2847900390625,57.79435992240906
44,0.00273146228864789,0.0005054016387125907,158.27796936035156,223.45751953125,58.04964852333069
45,0.0028549800106488607,0.00045051362114743545,134.53408813476562,190.26113891601562,57.64354205131531
46,0.0027216294931028694,0.00047875798638695135,150.5758056640625,211.97738647460938,57.80630421638489
47,0.002708016414030948,0.0005048098727666701,154.6553497314453,212.35879516601562,57.74570655822754
48,0.00270254897118053,0.00041747319874747726,133.01991271972656,189.3489227294922,58.025883197784424
49,0.002629029396099641,0.0005385024840227113,169.40890502929688,232.76499938964844,58.22368550300598
50,0.0026604021584395975,0.0005016892839473888,164.04835510253906,225.7864532470703,57.66289234161377
51,0.0026582528864417007,0.0004052285713931689,129.8751220703125,179.6138458251953,57.93500566482544
52,0.0027117287315537825,0.0004363580228528008,143.4833984375,202.4242401123047,57.89055371284485
53,0.002508173181730158,0.0004285638715373352,123.74606323242188,174.5354766845703,57.924219369888306
54,0.0026549909729510547,0.00037213336998740066,109.08295440673828,155.18759155273438,58.02959752082825
55,0.0025753640419091373,0.0004188707702829001,143.0948028564453,208.99786376953125,58.01516628265381
56,0.0025660612702588827,0.00044670080331763107,146.78744506835938,209.47970581054688,57.657137632369995
57,0.00259342230445541,0.00044615824075523193,143.40414428710938,197.71766662597656,57.970946073532104
58,0.0025206043768455,0.00035470832461634505,121.05121612548828,181.6457061767578,58.01933574676514
59,0.0025249890339396454,0.0004627196848070106,161.41183471679688,230.05897521972656,57.930477142333984
60,0.002488438638529795,0.0004451589529008533,161.79025268554688,226.5467987060547,57.899367332458496
61,0.0024042458944570494,0.0003464407368133274,124.43399047851562,181.7455596923828,58.036187171936035
62,0.0024768709506401243,0.00037221515622849646,137.55271911621094,196.70350646972656,57.62253737449646
63,0.0024077715721967465,0.0004962855242550946,181.66940307617188,253.18722534179688,58.11299276351929
64,0.0024558157345060914,0.0004502121256127094,168.38258361816406,243.0474395751953,57.740962982177734
65,0.002407563116182299,0.0003121570077312824,108.51982879638672,174.6807403564453,57.84443140029907
66,0.0023735974614015397,0.00034794706040814234,127.13740539550781,200.5628662109375,58.24410080909729
67,0.002416590801166261,0.00040118573255872785,146.9258270263672,215.2776336669922,58.08383774757385
68,0.0023720627636922634,0.0003363521615168653,131.15106201171875,203.44158935546875,58.01317501068115
69,0.0023963839993538225,0.0003139325814957444,101.00918579101562,168.0922088623047,57.97567129135132
70,0.0024203248458969243,0.0003605612302915408,131.6021270751953,201.66331481933594,58.36413240432739
71,0.002338918235481662,0.00030270172842742445,91.77424621582031,158.19007873535156,57.66839361190796
72,0.002347182479741819,0.0003356910646499063,121.83248901367188,189.82455444335938,57.82598686218262
73,0.002295396668726907,0.00030723667385665554,112.70243835449219,191.30699157714844,57.674355268478394
74,0.0022822912631775528,0.00031518886680714786,122.35891723632812,202.95689392089844,57.72710561752319
75,0.002228939052506843,0.0004072852730482387,155.84779357910156,237.766845703125,58.2346134185791
76,0.002215477909125826,0.0003118845410286807,118.06098175048828,199.2144775390625,58.1724374294281
77,0.002304310191367917,0.00035018897995961685,145.4502410888672,240.9391326904297,58.74566173553467
78,0.002197980897172409,0.0004018347871561463,146.51434326171875,226.5863037109375,57.66756796836853
79,0.0022993255694232443,0.0003019474869898449,122.7190170288086,200.29661560058594,58.04220914840698
80,0.0022637736695982954,0.0002735759760700883,109.44252014160156,184.473388671875,58.18536329269409
81,0.0022013823981122936,0.00025050993281183764,89.26219940185547,168.949462890625,58.36733055114746
82,0.0023004516589400525,0.0004090709822216573,158.5857696533203,254.40728759765625,58.07192611694336
83,0.002195806599989095,0.0004014530422864482,163.49893188476562,254.5760955810547,57.99511909484863
84,0.0021709963350611573,0.00022467660122716692,71.89166259765625,165.4042205810547,57.96473479270935
85,0.0021556577097405407,0.00031204919538980065,124.50032806396484,218.0342254638672,57.800018548965454
86,0.0022218741394360274,0.00027972990546214324,109.1329574584961,201.44110107421875,57.78608012199402
87,0.002200523906332605,0.00028479826253785106,109.83968353271484,201.05638122558594,57.76027178764343
88,0.0022065440384561523,0.0003638016944303392,147.38706970214844,232.1140594482422,57.77255082130432
89,0.002123852461740813,0.00032261800571667176,129.8392333984375,205.00462341308594,57.60471248626709
90,0.0021407870342954995,0.00038095590291329875,148.96920776367188,247.80650329589844,57.581445932388306
91,0.0022194226847632842,0.00026416177962136525,107.94307708740234,188.4650115966797,57.57207131385803
92,0.00214814822162118,0.0002521212924106154,97.10272216796875,171.69277954101562,58.20467281341553
93,0.002116632149965667,0.00024366865125977292,82.92806243896484,157.11480712890625,58.0813467502594
94,0.0021139680654467907,0.00034321420333491493,142.85252380371094,226.02920532226562,57.996909379959106
95,0.0020842842209865065,0.0002798936917455509,112.62109375,187.14999389648438,57.68077516555786
